review_id,sentence_id,text,category,polarity,target,from_num,to_num
1431154,1726427:1,"We are very particular about sushi and were both please with every choice which included: ceviche mix (special), crab dumplings, assorted sashimi, sushi and rolls, two types of sake, and the banana tempura.",FOOD#QUALITY,positive,rolls,rolls,162
620892,1748839:0,The food was mediocre at best but it was the horrible service that made me vow never to go back.,FOOD#QUALITY,negative,food,food,8
494850,1417496:0,A restaurant that doesn't try to do anything except serve great food with great service in a pleasant atmosphere.,FOOD#QUALITY,positive,food,food,68
1713185,717570:4,You must have the crabmeat lasagna which is out of this world and the chocolate bread pudding for dessert.,FOOD#QUALITY,positive,crabmeat lasagna,crabmeat lasagna,34
1064477,1632445:6,The lobster sandwich is $24 and although it was good it was not nearly enough to warrant that price.,FOOD#QUALITY,positive,lobster sandwich,lobster sandwich,20
958809,1145510:1,The pizza is yummy and I like the atmoshpere.,AMBIENCE#GENERAL,positive,atmoshpere,atmoshpere,44
555734,1398844:7,"To be completely fair, the only redeeming factor was the food, which was above average, but couldn't make up for all the other deficiencies of Teodora.",FOOD#QUALITY,positive,food,food,61
1221938,1457607:0,The place is a lot of fun.,AMBIENCE#GENERAL,positive,place,place,9
1175958,1730447:3,"The crust is thin, the ingredients are fresh and the staff is friendly.",SERVICE#GENERAL,positive,staff,staff,58
512294,1380450:1,The hanger steak was like rubber and the tuna was flavorless not to mention it tasted like it had just been thawed.,FOOD#QUALITY,negative,hanger steak,hanger steak,16
1477631,536919:1,The only thing the waiters don't do for you is wipe your chin when you leave.,SERVICE#GENERAL,positive,waiters,waiters,26
1723402,1232468:1,The outdoor atmosphere of sitting on the sidewalk watching the world go by 50 feet away on 6th avenue on a cool evening was wonderful.,LOCATION#GENERAL,positive,outdoor atmosphere,outdoor atmosphere,22
470488,1417496:0,A restaurant that doesn't try to do anything except serve great food with great service in a pleasant atmosphere.,AMBIENCE#GENERAL,positive,atmosphere,atmosphere,112
1606837,1459569:3,Food was good not great not worth the wait or another visit,FOOD#QUALITY,neutral,Food,Food,4
1603698,1623276:2,This is a nice restaurant if you are looking for a good place to host an intimate dinner meeting with business associates.,RESTAURANT#MISCELLANEOUS,positive,restaurant,restaurant,25
1340075,565344:1,This little place definitely exceeded my expectations and you sure get a lot of food for your money.,FOOD#PRICES,positive,food,food,84
1310217,1086478:2,"The service varys from day to day- sometimes they're very nice, and sometimes not.",SERVICE#GENERAL,negative,service,service,11
1623276,507755:2,Finally a reliable Chinese restaurant!,RESTAURANT#GENERAL,positive,Chinese restaurant,Chinese restaurant,37
929329,1726427:1,"We are very particular about sushi and were both please with every choice which included: ceviche mix (special), crab dumplings, assorted sashimi, sushi and rolls, two types of sake, and the banana tempura.",FOOD#QUALITY,positive,crab dumplings,crab dumplings,127
503807,1496205:1,The location and ambience is Ok but the food is what makes up for it.,AMBIENCE#GENERAL,neutral,ambience,ambience,25
485966,558423:4,"However, if you want great food at a great price and don't mind the decor, you can't beat this place.",FOOD#PRICES,positive,food,food,31
680390,1663111:2,"Excellent atmosphere, delicious dishes good and friendly service.",SERVICE#GENERAL,positive,service,service,64
1609375,626269:3,bottles of wine are cheap and good.,DRINKS#PRICES,positive,bottles of wine,bottles of wine,15
1154550,1664346:1,"Everything was wonderful; food, drinks, staff, mileau.",FOOD#QUALITY,positive,food,food,30
454704,1390357:4,The sushi is amazing!!! ,FOOD#QUALITY,positive,sushi,sushi,9
1300636,475512:3,If you like your music blasted and the system isnt that great and if you want to pay at least 100 dollar bottle minimun then you'll love it here.,AMBIENCE#GENERAL,negative,music,music,22
1153034,1496205:4,"The quantity is also very good, you will come out satisfied.",FOOD#STYLE_OPTIONS,positive,quantity,quantity,12
1713185,521916:0,"Downtown Dinner 2002 - Prixe fix: Appetizers were ok, waiter gave me poor suggestion..try the potato stuff kanish best one.",SERVICE#GENERAL,negative,waiter,waiter,60
1496707,433878:1,"Their calzones are horrific, bad, vomit-inducing, YUCK.",FOOD#QUALITY,negative,calzones,calzones,14
426805,1430994:3,My boyfriend had the New England Chowder it was good but I think the award should go to the Lobster Bisque.,FOOD#QUALITY,positive,New England Chowder,New England Chowder,40
720620,1632445:6,The lobster sandwich is $24 and although it was good it was not nearly enough to warrant that price.,FOOD#QUALITY,positive,lobster sandwich,lobster sandwich,20
1728733,1387314:0,I go and eat out at many different restaurants and this is one place you have go and try.,RESTAURANT#GENERAL,positive,place,place,68
536919,1303984:0,This restaurant was way overhyped.,RESTAURANT#GENERAL,negative,restaurant,restaurant,15
1611489,1748839:0,The food was mediocre at best but it was the horrible service that made me vow never to go back.,SERVICE#GENERAL,negative,service,service,61
378848,1726427:1,"We are very particular about sushi and were both please with every choice which included: ceviche mix (special), crab dumplings, assorted sashimi, sushi and rolls, two types of sake, and the banana tempura.",FOOD#QUALITY,positive,sushi,sushi,152
1212346,1500453:4,"Although the tables may be closely situated, the candle-light, food-quality and service overcompensate.",AMBIENCE#GENERAL,positive,candle-light,candle-light,61
872763,1147082:0,I went there for lunch and it was not as good as I expected from the reviews I read.,FOOD#QUALITY,negative,lunch,lunch,22
1300636,1404042:5,One of us actually liked the expresso - that's it.,DRINKS#QUALITY,positive,expresso,expresso,37
1335656,1293334:0,"If you are the type of person who likes being scared and entertained, this is a great place to go and eat.",RESTAURANT#MISCELLANEOUS,positive,place,place,91
1448587,1126814:3,Decent wine at reasonable prices.,DRINKS#QUALITY,neutral,wine,wine,11
455623,1390357:0,I absolutely love this place!!!,RESTAURANT#GENERAL,positive,place,place,28
1561259,1221938:2,"Service is not exactly five star, but thats not really a big deal.",SERVICE#GENERAL,neutral,Service,Service,7
1432551,875139:1,The pizza was pretty good and huge.,FOOD#STYLE_OPTIONS,positive,pizza,pizza,9
1476493,1404042:5,One of us actually liked the expresso - that's it.,DRINKS#QUALITY,positive,expresso,expresso,37
1710746,1303984:1,My chow fun and chow see was really bland and oily.,FOOD#QUALITY,negative,chow fun and chow see,chow fun and chow see,24
1154550,485767:3,The brioche and lollies as party favors is a cute and sweet touch to a most memorable meal.,FOOD#QUALITY,positive,brioche and lollies,brioche and lollies,23
1460715,430342:0,delicious simple food in nice outdoor atmosphere.,FOOD#STYLE_OPTIONS,positive,food,food,21
872763,680345:2,"Delicate spices, onions, eggs and a kick-ass roti.",FOOD#QUALITY,positive,spices,spices,15
527109,1586174:3,the all-u-can-eat sushi is definitely in very poor quality.,FOOD#QUALITY,negative,all-u-can-eat sushi,all-u-can-eat sushi,23
611117,1126886:4,I'm partial to the Gnocchi.,RESTAURANT#GENERAL,positive,Gnocchi,Gnocchi,26
507937,1404042:1,Not one of our meals was edible - bland and/or made with weird rosemary or orange flavoring.,FOOD#QUALITY,negative,meals,meals,20
1649025,1275154:6,The sake menu should not be overlooked!,DRINKS#STYLE_OPTIONS,positive,sake menu,sake menu,13
1189674,720620:4,"Try the congee and the donut like deep fried dough they call Ow Ley Soh, a delicious and sweet tasting bread.",FOOD#QUALITY,positive,congee,congee,14
1335154,1572033:2,This place is always packed.,AMBIENCE#GENERAL,neutral,place,place,10
1730014,1748839:7,"For the people who want great food plus great service, Roxy is a place to AVOID!",FOOD#QUALITY,negative,food,food,34
1623276,1269216:3,When I lived upstate for a while I would buy freeze the bagels and they would still be better than any else.,FOOD#QUALITY,positive,bagels,bagels,62
1649025,1500453:1,This quaint and romantic trattoria is at the top of my Manhattan restaurant list.,RESTAURANT#GENERAL,positive,trattoria,trattoria,34
1335154,535171:0,What a great place!,RESTAURANT#GENERAL,positive,place,place,18
1205520,1125006:1,Best Pastrami I ever had and great portion without being ridiculous.,FOOD#STYLE_OPTIONS,positive,portion,portion,42
454704,1016296:4,Chow fun was dry; pork shu mai was more than usually greasy and had to share a table with loud and rude family. ,FOOD#QUALITY,negative,Chow fun,Chow fun,8
682250,875139:0,"Love the scene first off- the place has a character and nice light to it..very fortunate, location wise.",LOCATION#GENERAL,positive,location,location,98
1280166,1470286:1,Delivery is fast too.,SERVICE#GENERAL,positive,Delivery,Delivery,8
1477631,713152:0,"Excellent dumplings served amid clean, chic decor.",FOOD#QUALITY,positive,dumplings,dumplings,19
512294,464342:1,I asked for an open faced cheese sandwich and the manager basically told me to take my business elsewhere!,SERVICE#GENERAL,negative,manager,manager,57
1303984,1706644:4,"We ate out in the back patio, which is worth it as it's cool and the music is hear well there.",AMBIENCE#GENERAL,positive,back patio,back patio,28
1347423,1175958:1,"Try the crunchy tuna, it is to die for.",FOOD#QUALITY,positive,crunchy tuna,crunchy tuna,20
561054,454704:2,This place is not worth the prices.,RESTAURANT#GENERAL,negative,place,place,10
1430994,1353599:0,Right off the L in Brooklyn this is a nice cozy place with good pizza.,FOOD#QUALITY,positive,pizza,pizza,69
1413697,445960:0,"This is such a lovely, peaceful place to eat outside.",AMBIENCE#GENERAL,positive,place,place,37
571962,1353599:2,My friend got the mushroom pizza which tasted better.,FOOD#QUALITY,positive,mushroom pizza,mushroom pizza,32
507937,485966:3,I did not try the caviar but I tried their salmon and crab salad (they are all good)  ,FOOD#QUALITY,positive,crab salad,crab salad,64
513395,1470286:2,"Great friendly service, Fast seating, Fast Delivery, Excellent sushi.",SERVICE#GENERAL,positive,seating,seating,36
553097,1380450:2,Service was also horrible and the ambience is not that great.,AMBIENCE#GENERAL,negative,ambience,ambience,42
445960,512294:0,"Great food, great prices, great service.",SERVICE#GENERAL,positive,service,service,39
735448,436868:3,"Calling the place Hampton Chutney Co. does warn you that these folks offer more style than substance, but in this unattractive room with unhelpful clerks there was a dearth of the former too.",RESTAURANT#GENERAL,negative,place,place,17
955711,433878:3,The counter service is bad.,SERVICE#GENERAL,negative,counter service,counter service,19
610611,626269:0,Faan is sooo good.,RESTAURANT#GENERAL,positive,Faan,Faan,4
1451109,507844:0,This place would be so much better served by being run by a group that actually understands customer service.,SERVICE#GENERAL,negative,customer service,customer service,108
1586174,1432551:0,Go to Volare for 1st class service and terrific food.,FOOD#QUALITY,positive,food,food,52
505535,1199480:2,I'd highly recommend it for a special occasion -- it provides and intimate setting and nice service.,SERVICE#GENERAL,positive,service,service,99
527109,632121:1,The jukebox plays everything from Italian Opera to The Strokes.,AMBIENCE#GENERAL,positive,jukebox,jukebox,11
512294,1241906:0,"Great service, great food.",SERVICE#GENERAL,positive,service,service,13
1543345,1561259:4,"This place is pricey, and yes, the food is worth it; but the service makes you feel like you should be paying a quater of the price.",RESTAURANT#PRICES,negative,place,place,10
1062641,1577714:2,The fish was not fresh and the rice tasted old and stale.,FOOD#QUALITY,negative,fish,fish,8
875139,527109:1,"The restaurant has a Family feel, not least with regard to the portions which are enormous; the veal alone could have single-handedly solved third world famine.",AMBIENCE#GENERAL,positive,restaurant,restaurant,14
1310217,875139:3,We were 4 and got the family size penne a la vodka which was tremendously gigantic portion...a bucket of food literally.,FOOD#STYLE_OPTIONS,positive,penne a la vodka,penne a la vodka,50
558423,1340075:4,"And it all comes at a very reasonable price (congee, noodles, and rice dishes are no more than $3-6 each).",FOOD#PRICES,positive,noodles,noodles,60
1086415,530517:2,"Great food, great decor, great service.",SERVICE#GENERAL,positive,service,service,38
872763,1380450:1,The hanger steak was like rubber and the tuna was flavorless not to mention it tasted like it had just been thawed.,FOOD#QUALITY,negative,tuna,tuna,45
521916,1700205:3,I highly recommend Caviar Russe to anyone who wants delicious top grade caviar and fantastic service.,FOOD#QUALITY,positive,caviar,caviar,78
470488,746254:2,"One would think we'd get an apology or complimentary drinks - instead, we got a snobby waiter wouldn't even take our order for 15 minutes and gave us lip when we asked him to do so.",SERVICE#GENERAL,negative,waiter,waiter,93
1561259,1398844:2,"The tables are crammed way too close, the menu is typical of any Italian restaurant, and the wine list is simply overpriced.",FOOD#STYLE_OPTIONS,neutral,menu,menu,46
1340075,1561259:4,"This place is pricey, and yes, the food is worth it; but the service makes you feel like you should be paying a quater of the price.",RESTAURANT#PRICES,negative,place,place,10
